/bnc/apa/5520785276.html,"49.288311","-123.015082",$4000,6,4,2600
/bnc/apa/5520878001.html,"49.288311","-123.015082",$1200,2,1,1800
/bnc/apa/5522292270.html,"49.254581","-122.953877",$1180,2,1,905
/rds/apa/5522291048.html,"49.034407","-123.069749",$2150,2,1,700
/nvn/apa/5517037484.html,"49.367982","-123.099318",$4500,4,3,3000
/pml/apa/5512645415.html,"49.237668","-122.867509",$850,1,1,650
/van/apa/5519035364.html,"49.271417","-123.101699",$2300,1,1,700
/bnc/apa/5520785276.html,"49.288311","-123.015082",$4000,6,4,2600
/bnc/apa/5520878001.html,"49.288311","-123.015082",$1200,2,1,1800
/bnc/apa/5522292270.html,"49.254581","-122.953877",$1180,2,1,905
/rds/apa/5522291048.html,"49.034407","-123.069749",$2150,2,1,700
/nvn/apa/5517037484.html,"49.367982","-123.099318",$4500,4,3,3000
/pml/apa/5512645415.html,"49.237668","-122.867509",$850,1,1,650
/van/apa/5519035364.html,"49.271417","-123.101699",$2300,1,1,700
/bnc/apa/5506890816.html,"49.280325","-122.979353",$2400,3,1,1100
/pml/apa/5522284543.html,"49.282753","-122.790657",$1650,2,1,900
/rch/apa/5522272501.html,"49.152682","-123.136214",$1880,3,2,1300
/van/apa/5522279623.html,"49.216672","-123.053355",$1880,3,1,1400
/van/apa/5522278738.html,"49.250117","-123.065007",$2200,2,1,750
/pml/apa/5515773118.html,"49.227810","-122.622457",$2600,3,2.5,2800
/rds/apa/5515776951.html,"49.163073","-122.637536",$3000,3,2,2300
/pml/apa/5507738689.html,"49.227810","-122.622457",$3000,3,2.5,2250
/pml/apa/5507731045.html,"49.227810","-122.622457",$2500,3,2.5,2250
/bnc/apa/5522273520.html,"49.205037","-122.993091",$2690,4,3,1700
/pml/apa/5522272682.html,"49.292419","-122.802424",$1280,2,1,1200
/van/apa/5522268467.html,"49.275630","-123.124642",$1350,0,1,420
/van/apa/5522267307.html,"49.235631","-123.023495",$1400,1,1,700
/rds/apa/5522265374.html,"49.034464","-123.069963",$2100,2,1,700
/van/apa/5519123977.html,"49.217446","-123.139498",$2850,3,2.5,2200
/van/apa/5499212202.html,"49.217446","-123.139498",$2850,3,2.5,2200
/van/apa/5495835520.html,"49.217446","-123.139498",$2850,3,2.5,2200
/van/apa/5522257687.html,"49.217446","-123.139498",$2850,3,2.5,2200
/rds/apa/5522254526.html,"49.156424","-122.833199",$959,2,1,800
/pml/apa/5489607802.html,"49.267609","-122.882380",$1400,2,1,1000
/van/apa/5522253313.html,"49.274435","-123.128322",$1700,1,1,500
/van/apa/5493042824.html,"49.282378","-123.100605",$1800,1,1,500
/van/apa/5522246937.html,"49.229285","-123.094468",$1000,1,1,600
/bnc/apa/5500847517.html,"49.244036","-123.016129",$1100,2,1,1100
/van/apa/5520854058.html,"49.251448","-123.236561",$3300,3,2,1000
/van/apa/5522244464.html,"49.278289","-123.118685",$2100,1,1,510
/van/apa/5522239806.html,"49.281235","-123.123898",$1550,0,1,545
/van/apa/5522238379.html,"49.211205","-123.116226",$1450,1,1,455
/rds/apa/5522222756.html,"49.177319","-122.795516",$2400,5,2,2000
/rch/apa/5522231335.html,"49.143248","-123.138270",$900,1,1,500
/rds/apa/5518152408.html,"49.085403","-122.660057",$1950,3,2,1800
/van/apa/5522223434.html,"49.239415","-123.025154",$775,1,1,500
/rch/apa/5486818464.html,"49.173314","-123.144391",$1800,2,2,850
/bnc/apa/5522215625.html,"49.221353","-122.953405",$1150,2,1,open house dates
/rds/apa/5522207686.html,"49.189400","-122.845400",$1650,2,2,776
/van/apa/5514719583.html,"49.276712","-123.121971",$2250,1,1,650
/van/apa/5514716424.html,,,$2250,1,1,650
/nvn/apa/5518826645.html,"49.318981","-123.072421",$1500,1,1,900
/van/apa/5520945134.html,"49.208570","-123.132963",$1500,2,1,850
/van/apa/5492003716.html,"49.245313","-123.033335",$1850,3,1.5,1300
/van/apa/5492483871.html,"49.254025","-123.041382",$1300,2,1,900
/pml/apa/5522199927.html,,,$3600,5,3,3500
/van/apa/5514563424.html,"49.266978","-123.068118",$2000,2,1,800
/rds/apa/5506479435.html,"49.155808","-122.775794",$800,1,1,900
/van/apa/5512067034.html,"49.265816","-123.186414",$1600,1,1,600
/van/apa/5486800729.html,"49.275445","-123.124949",$1795,0,1,445
/rds/apa/5522191436.html,"49.178225","-122.888484",$900,2,1,900
/bnc/apa/5503599988.html,"49.205481","-122.927852",$900,1,1,560
/rds/apa/5522181749.html,"49.178081","-122.862939",$1050,2,1,1000
/rch/apa/5522180063.html,"49.142096","-123.153477",$2380,3,1.5,1800
/pml/apa/5505735222.html,"","",$1500,1,1,949
/bnc/apa/5518846681.html,"49.212111","-122.985492",$900,2,1,850
/van/apa/5522172722.html,"49.272843","-123.154965",$1200,1,1,600
/nvn/apa/5522171995.html,"49.315562","-122.947650",$2500,2,1,1260
/van/apa/5522171367.html,"49.747509","-123.115243",$1300,1,1,600
/rds/apa/5522165566.html,"49.107366","-122.667074",$1100,1,1,600
/rds/apa/5513727079.html,"49.193688","-122.823212",$1550,4,2,1400
/bnc/apa/5503349081.html,"49.229117","-122.940702",$1600,2,1,1100
/nvn/apa/5522157157.html,"49.323274","-122.974460",$1595,1,1,700
/van/apa/5522157058.html,"49.221774","-123.084984",$1050,2,1,1100
/van/apa/5522156706.html,"49.277909","-123.127033",$1450,0,1,450
/nvn/apa/5522156515.html,"49.318702","-123.068762",$1290,2,1,980
/rds/apa/5522155877.html,"49.134006","-122.869205",$1100,1,1,650
/van/apa/5515443723.html,"49.288747","-123.126225",$2890,2,2,1067
/van/apa/5515443723.html,"49.288747","-123.126225",$2890,2,2,1067
/van/apa/5486790681.html,"49.278940","-123.115846",$1790,1,1,618
/van/apa/5522154236.html,"49.282547","-123.125804",$1325,1,1,700
/van/apa/5522152797.html,"49.279281","-123.104560",$1690,1,1,575
/van/apa/5522142517.html,"49.275057","-123.125839",$2395,1,1,580
/pml/apa/5521027979.html,"49.278793","-122.875571",$1000,1,1,900
/pml/apa/5522147627.html,"49.244248","-122.821527",$1300,2,1,1000
/van/apa/5522139635.html,"49.274049","-123.111956",$6000,2,2,2400
/van/apa/5522145503.html,"49.239917","-123.085964",$1300,1,1,700
/van/apa/5522144835.html,"49.262495","-123.086181",$1800,2,1,825
/van/apa/5522144190.html,"49.247274","-123.053119",$3000,3,2,1300
/van/apa/5522144146.html,"49.265830","-123.186307",$1800,2,1,750
/bnc/apa/5478434876.html,"49.233007","-123.009496",$1830,2,1.5,1000
/rds/apa/5491952331.html,,,$1000,2,1,900
/bnc/apa/5506522587.html,"49.233007","-123.009496",$1695,1,1,824
/bnc/apa/5510668075.html,"49.233007","-123.009496",$1360,1,1,700
/rds/apa/5502627553.html,"49.133711","-122.690163",$900,1,1,550
/bnc/apa/5479446519.html,"49.233007","-123.009496",$1860,2,1.5,1000
/pml/apa/5522138092.html,"49.282406","-122.795691",$1950,2,2,917
/bnc/apa/5514722000.html,"49.257165","-122.992714",$1190,2,1,650
/bnc/apa/5522131524.html,"49.221353","-122.953341",$750,1,1,600
/van/apa/5517122832.html,"49.233300","-123.082664",$2300,3,2,1200
/nvn/apa/5522127490.html,"49.347829","-123.025718",$1430,2,1,865
/nvn/apa/5522126284.html,"49.337467","-123.052948",$4500,5,3,2700
/pml/apa/5522118036.html,"49.283792","-122.785381",$1500,2,2,990
/van/apa/5522116122.html,"49.271605","-123.127053",$7950,3,3.5,2200
/van/apa/5484726847.html,"49.254585","-123.161931",$6000,6,5,3782
/bnc/apa/5514316841.html,"49.283620","-122.796701",$1200,1,1,609
/van/apa/5493187843.html,"","",$1400,2,1,860
/van/apa/5522111119.html,"49.247949","-123.052789",$1100,1,1,550
/rch/apa/5522109672.html,,,$3030,2,2,1156
/bnc/apa/5522108285.html,"49.216332","-122.900434",$2600,2,2,1059
/van/apa/5506087634.html,"49.236823","-123.159699",$1160,0,1,500
/van/apa/5503355943.html,"49.236823","-123.159699",$1160,0,1,500
/van/apa/5514665099.html,"49.237043","-123.159762",$1350,1,1,650
/pml/apa/5522102246.html,"49.297671","-122.787031",$3200,5,4.5,3500
/van/apa/5522085066.html,"49.275731","-123.128396",$2675,2,2,841
/van/apa/5522094778.html,"49.269068","-123.155879",$1395,1,1,700
/bnc/apa/5522094513.html,"49.216332","-122.900434",$2380,2,2,1114
/rds/apa/5522092310.html,"49.120294","-122.848188",$1600,3,1,1800
/van/apa/5522090115.html,,,$1500,2,1.5,900
/van/apa/5518790671.html,"49.269408","-123.177354",$2200,0,1,545
/rds/apa/5522084415.html,"49.026670","-122.809553",$1500,2,1,1600
/van/apa/5485422477.html,"49.260300","-123.146000",$2975,2,2,1036
/bnc/apa/5522084334.html,"49.275257","-122.957478",$1995,3,1,1300
/van/apa/5494627122.html,"49.282742","-123.141231",$10000,3,3,2400
/nvn/apa/5497495276.html,"49.316280","-123.075148",$1350,1,1,710
/nvn/apa/5514358256.html,"49.316280","-123.075148",$1275,1,1,725
/rds/apa/5522083203.html,"49.187675","-122.767241",$1200,2,1,1350
/van/apa/5522077003.html,"49.206528","-123.137728",$1200,1,1,800
/nvn/apa/5498243857.html,"49.312364","-123.054160",$1300,1,1,750
/nvn/apa/5522075673.html,"49.323947","-123.110851",$3500,2,2,1100
/van/apa/5513282362.html,"49.328255","-123.073397",$900,1,1,800
/nvn/apa/5522067585.html,"49.335581","-123.056882",$1000,1,1,850
/nvn/apa/5522065466.html,"49.321119","-123.074245",$2000,2,1,1000
/nvn/apa/5522064483.html,"49.321119","-123.074245",$1550,1,1,760
/nvn/apa/5522061570.html,"49.321119","-123.074245",$1600,1,1,760
/rch/apa/5514575861.html,"49.173792","-123.150859",$2000,1,1,860
/van/apa/5514638839.html,"49.265592","-123.241153",$1800,1,1,565
/nvn/apa/5522042611.html,"49.319928","-123.069834",$2250,2,2,920
/pml/apa/5522051786.html,"49.240839","-122.875815",$720,1,1,400
/van/apa/5479982464.html,"49.211465","-123.143746",$1400,1,1,516
/bnc/apa/5514575385.html,"49.209692","-122.913065",$1675,1,1,1000
/van/apa/5507336306.html,"49.249683","-123.140988",$7000,5,5.5,5343
/van/apa/5522035942.html,"49.282927","-123.106794",$6995,2,2.5,1800
/rds/apa/5515676675.html,"49.061818","-122.801571",$1600,2,2,850
/bnc/apa/5522032760.html,"49.226033","-122.925840",$1000,1,1,700
/pml/apa/5522032391.html,"49.210863","-122.924469",$1250,1,1,625
/van/apa/5522023207.html,"49.279070","-123.120852",$1695,1,1,530
/rch/apa/5518733444.html,"49.137115","-123.136477",$1850,3,2,1534
/pml/apa/5522030264.html,"49.296148","-122.847206",$1300,2,1,1000
/rch/apa/5483639872.html,"49.189213","-123.088504",$1100,1,1,700
/rch/apa/5518741311.html,"49.172663","-123.126049",$1100,1,1,900
/van/apa/5515431908.html,"49.267597","-123.073545",$2610,3,1,850
/van/apa/5515441854.html,"49.267597","-123.073545",$1800,2,1,598
/van/apa/5515453280.html,"49.267597","-123.073545",$1785,1,1,594
/rds/apa/5522024585.html,"49.130140","-122.678261",$1250,2,1,1200
/rds/apa/5522024585.html,"49.130140","-122.678261",$1250,2,1,1200
/van/apa/5522024276.html,"49.267597","-123.073545",$1235,0,1,411
/van/apa/5486826055.html,"49.247935","-123.026479",$1020,1,1,750
/van/apa/5486882216.html,"49.247935","-123.026479",$1200,2,1,750
/van/apa/5522022561.html,"49.259887","-123.139527",$1130,1,1,700
/van/apa/5522020405.html,"49.258681","-123.234097",$2000,2,2,943
/van/apa/5514180533.html,"49.255285","-123.234501",$1999,1,1,582
/bnc/apa/5482736340.html,"49.264528","-122.995055",$1895,2,2,900
/van/apa/5516954068.html,"49.268790","-123.112080",$3199,2,2,1100
/rch/apa/5522019689.html,"49.160211","-123.124080",$2350,3,2.5,1366
/bnc/apa/5515574847.html,"49.222727","-123.001664",$1750,1,1,600
/pml/apa/5494515840.html,,,$1250,2,1,920
/bnc/apa/5522016125.html,"49.229580","-122.893267",$880,1,1,650
/van/apa/5492910825.html,"49.244165","-123.087863",$1700,2,1,505
/van/apa/5492905918.html,"49.244920","-123.087820",$1850,2,1,551
/van/apa/5517852102.html,"49.273305","-123.125729",$2900,2,2,1060
/van/apa/5505707365.html,"49.282154","-123.052883",$1700,2,1,1073
/van/apa/5492902165.html,"49.244920","-123.087820",$4600,5,5,2334
/van/apa/5517799187.html,"49.279677","-123.125989",$2200,1,1,549
/nvn/apa/5521987366.html,,,$10000,4,3,5000
/rds/apa/5518512044.html,"49.061594","-122.796350",$1100,2,1,998
/pml/apa/5521995566.html,"","",$1400,3,1,1150
/van/apa/5517354005.html,,,$2600,5,2,1850
/van/apa/5520553663.html,"49.278756","-123.112640",$1800,1,1,600
/van/apa/5521989884.html,"49.221017","-123.101807",$1700,4,2,1250
/van/apa/5521989828.html,"49.242712","-123.063915",$1450,2,1,1200
/bnc/apa/5521989340.html,"49.278454","-123.020867",$2200,3,2,1200
/rch/apa/5507204784.html,"49.183600","-123.116800",$1400,1,2,640
/bnc/apa/5517700800.html,"49.224296","-123.008384",$1800,2,2,875
/van/apa/5514686215.html,"49.225866","-123.063848",$2150,3,2,1639
/van/apa/5521985729.html,"49.240958","-123.185151",$1900,2,1,800
/bnc/apa/5517465942.html,"49.220793","-122.956924",$1890,2,2,1050
/van/apa/5521982415.html,"49.287202","-123.141439",$1900,1,1,600
/van/apa/5521981141.html,"49.208422","-123.134187",$1250,1,1,700
/van/apa/5521980230.html,"49.287202","-123.141439",$1600,1,1,600
/van/apa/5518762283.html,"49.266796","-123.178174",$1350,2,1,1000
/rds/apa/5521977468.html,"49.027566","-122.805206",$1450,3,2,1060
/bnc/apa/5521975456.html,"49.225947","-122.931396",$1300,2,1,725
/rds/apa/5521974155.html,"49.132087","-122.673404",$1050,2,1,950
/rds/apa/5521964778.html,"49.010412","-123.068634",$1700,3,1,1500
/van/apa/5521963033.html,"49.209302","-123.141579",$2300,2,2,963
/van/apa/5521943579.html,,,$2400,1,1,870
/nvn/apa/5521961300.html,"49.472028","-123.799911",$1000,1,1,480
/pml/apa/5521954770.html,"49.211402","-122.565644",$2800,3,3,2400
/van/apa/5521953579.html,"49.243053","-123.074962",$800,1,1,550
/bnc/apa/5521938613.html,"49.232352","-123.006754",$1260,1,1,688
/van/apa/5521930275.html,,,$2400,1,1,870
/van/apa/5517734005.html,"49.276037","-123.099957",$3000,2,2,1103
/van/apa/5518637026.html,"49.263912","-123.077238",$3000,3,2.5,1400
/rds/apa/5521941427.html,"49.053001","-122.844791",$2800,5,3,2670
/van/apa/5517564271.html,"49.273690","-123.130006",$4995,2,2,1200
/van/apa/5521937122.html,"49.278501","-123.100262",$2400,1,1,527
/bnc/apa/5512036188.html,"49.232564","-123.009710",$1695,1,1,824
/bnc/apa/5511084666.html,"49.233007","-123.009496",$1360,1,1,700
/bnc/apa/5476962021.html,"49.233007","-123.009496",$1830,2,1.5,1000
/bnc/apa/5521922827.html,"49.232304","-123.006624",$1620,1,1,791
/van/apa/5500780039.html,"49.255482","-123.231068",$1900,1,1,619
/bnc/apa/5494813141.html,"49.231854","-122.962315",$1200,1,1,900
/van/apa/5521914221.html,"49.278585","-123.100133",$2300,1,1,456
/bnc/apa/5521926180.html,"49.232304","-123.006624",$1560,1,1,790
/van/apa/5521912885.html,"49.278585","-123.100133",$2550,1,1,645
/rds/apa/5521923686.html,"49.126354","-122.692652",$925,2,1,800
/bnc/apa/5521912485.html,"","",$700,1,1,800
/van/apa/5521913278.html,"49.278613","-123.100348",$2395,1,1,505
/rds/apa/5521919091.html,"49.188478","-122.868879",$740,1,1,600
/rds/apa/5521917336.html,"49.154302","-122.805571",$950,2,1,975
/van/apa/5521915910.html,"49.278557","-123.100090",$2100,0,1,467
/van/apa/5521913749.html,"49.278585","-123.100090",$2300,1,1,490
/nvn/apa/5494044273.html,,,$2600,3,1,850
/pml/apa/5521908950.html,"49.267392","-122.771865",$975,2,1,825
/rds/apa/5521907609.html,"49.194800","-122.813100",$1300,2,2,765
/rds/apa/5521898440.html,"49.137673","-122.838976",$1000,3,1,1200
/rds/apa/5521885123.html,"49.112032","-122.866514",$1950,3,2.5,2300
/van/apa/5517026336.html,"49.274331","-123.114451",$5200,3,2,1350
/van/apa/5513664194.html,"49.278762","-123.107640",$2800,2,2,933
/pml/apa/5521892133.html,"49.288839","-122.827142",$900,1,1,800
/rds/apa/5521891607.html,"49.245155","-122.854375",$2200,4,4,2900
/pml/apa/5521858125.html,"49.296194","-122.840430",$720,1,1,746
/van/apa/5507253348.html,"49.278645","-123.107641",$2000,1,1,617
/nvn/apa/5521876638.html,"49.360412","-123.130582",$1995,2,1,1100
/van/apa/5481178077.html,,,$2500,3,1.5,1200
/rds/apa/5498844495.html,"49.021175","-122.768140",$2650,3,2,1650
/nvn/apa/5521880430.html,"49.360412","-123.130582",$2995,3,1,1700
/nvn/apa/5521879366.html,"49.315104","-123.080881",$940,0,1,500
/rds/apa/5521879319.html,,,$2250,4,3.5,8200
/van/apa/5521878235.html,"49.250803","-123.154994",$2300,4,2,1800
/van/apa/5521876509.html,"49.258694","-123.234387",$2250,2,2,975
/van/apa/5521839319.html,"49.249660","-123.119340",$1950,3,2,1050
/van/apa/5517238086.html,"49.291362","-123.132964",$2400,2,1,900
/nvn/apa/5511257776.html,"49.337279","-123.140636",$6495,4,4,3500
/rds/apa/5521854638.html,"49.186025","-122.851736",$1550,2,2.5,1200
/bnc/apa/5521864958.html,"49.250748","-122.925850",$1600,2,1,2000
/van/apa/5521854038.html,"49.269939","-123.069873",$1400,2,1,900
/rds/apa/5521860582.html,"49.106347","-122.825131",$1850,2,2,850
/rds/apa/5521856037.html,"49.047091","-122.785835",$1680,2,2,950
/rds/apa/5521854978.html,"49.131071","-122.811871",$1000,2,2,1100
/van/apa/5521848750.html,"49.275379","-123.133671",$6300,3,3,2500
/pml/apa/5521848137.html,"49.269037","-122.830153",$1100,2,1,1100
/van/apa/5517112616.html,"49.269093","-123.216476",$699,6,4,2600
/van/apa/5521846399.html,"49.254109","-123.235359",$950,1,1,237
/van/apa/5506556339.html,"49.291207","-123.141746",$3000,2,2,1100
/van/apa/5505323157.html,"49.243597","-123.153463",$1800,1,1,700
/van/apa/5521842283.html,"49.206243","-123.136182",$1125,1,1,725
/van/apa/5521835674.html,"49.273251","-123.119831",$4000,2,2,1302
/van/apa/5516283509.html,,,$1850,1,1,584
/rds/apa/5521832652.html,"49.130594","-122.689476",$1100,2,1,900
/van/apa/5521780966.html,,,$2890,1,1,588
/rds/apa/5521830598.html,"49.181215","-122.845708",$975,1,1,600
/bnc/apa/5510680431.html,"49.233007","-123.009496",$1360,1,1,700
/pml/apa/5517007055.html,"49.252070","-122.580121",$3500,3,3,2591
/bnc/apa/5506521113.html,"49.233007","-123.009496",$1695,1,1,824
/pml/apa/5516870984.html,"49.211626","-122.602182",$900,1,1,461
/pml/apa/5514388179.html,"49.300996","-122.794027",$1000,2,1,1000
/pml/apa/5514364966.html,"49.222262","-122.662840",$3000,5,3,2470
/pml/apa/5503687883.html,"49.249363","-122.589764",$925,1,1,900
/bnc/apa/5521824533.html,"49.233007","-123.009496",$1835,2,1.5,1000
/van/apa/5521823567.html,"49.225457","-123.135135",$1000,2,1,800
/van/apa/5521821159.html,"49.279652","-123.110930",$2795,2,1,820
/van/apa/5521818316.html,"49.281345","-123.119869",$2000,1,1,550
/nvn/apa/5495815861.html,,,$16000,5,7,5218
/van/apa/5517421582.html,"49.254470","-123.189490",$2890,3,2,1700
/van/apa/5521815355.html,"49.281345","-123.119869",$2000,1,1,550
/van/apa/5521808772.html,"49.243441","-123.053732",$1260,2,1,780
/van/apa/5511024563.html,"49.278744","-123.119936",$2500,2,2,753
/bnc/apa/5521806004.html,"49.281072","-123.008125",$1380,1,1,620
/van/apa/5521802185.html,"49.287459","-123.129358",$2430,2,1,680
/van/apa/5506325570.html,"49.253661","-123.149078",$1900,2,1,628
/rds/apa/5521797895.html,,,$1500,2,2,900
/pml/apa/5521796812.html,"49.317263","-122.793888",$1200,2,1,950
/pml/apa/5521796453.html,"49.263419","-122.790091",$1100,2,1,950
/van/apa/5521793998.html,,,$1800,1,1,550
/van/apa/5521792356.html,"49.283659","-123.125116",$2350,2,1,890
/van/apa/5495712065.html,,,$2680,1,1,630
/van/apa/5518760969.html,"49.231919","-123.159893",$1150,1,1,711
/rds/apa/5515336056.html,"49.161698","-122.765608",$1100,2,1,900
/bnc/apa/5521789523.html,"49.202641","-122.908919",$1250,1,1,510
/van/apa/5521787867.html,"49.224171","-123.137168",$4850,6,5.5,4527
/van/apa/5497395708.html,"49.267323","-123.113732",$1790,1,1,638
/van/apa/5500378541.html,"49.254305","-123.160000",$1480,2,1,850
/van/apa/5503464422.html,"49.280236","-123.126526",$2750,2,2,1068
/bnc/apa/5480575797.html,"49.219489","-122.993102",$1400,2,1,750
/van/apa/5521776447.html,"49.276429","-123.034344",$2090,3,2,1100
/pml/apa/5521782105.html,"49.217860","-122.581822",$1700,3,1,1200
/van/apa/5521772925.html,"49.208059","-123.134566",$1200,1,1,598
/van/apa/5521769081.html,"49.208059","-123.134566",$1200,1,1,598
/van/apa/5521764001.html,"49.226552","-123.093460",$1350,2,1.5,600
/van/apa/5521762849.html,"49.208267","-123.127470",$1150,1,1,573
/van/apa/5495690517.html,,,$2890,1,1,740
/van/apa/5495669730.html,"49.221948","-123.102009",$1790,1,1,650
/van/apa/5477962918.html,,,$2890,2,2,1001
/rch/apa/5476603232.html,,,$3980,5,2,2800
/van/apa/5510608405.html,"49.170000","-123.136800",$2380,2,2,968
/van/apa/5521736560.html,"49.261405","-123.134315",$2600,2,2,850
/van/apa/5482289408.html,"49.278756","-123.112640",$2980,1,1,740
/van/apa/5492357028.html,"49.229783","-122.998641",$8980,2,2,1000
/van/apa/5499841563.html,"49.140139","-123.184195",$3980,5,3,2800
/van/apa/5521745309.html,"0.001931","0.003313",$1800,1,1,553
/van/apa/5518734273.html,"49.210175","-123.116333",$2400,2,2,792
/van/apa/5521744035.html,"49.234750","-123.189569",$1650,3,1,900
/van/apa/5518712124.html,"49.287657","-123.125787",$2680,2,2,840
/van/apa/5521740363.html,"49.264024","-123.119574",$1800,1,1,704
/van/apa/5521739464.html,"49.219044","-123.083129",$1100,1,1,560
/van/apa/5521736826.html,"49.219932","-123.101923",$1500,2,1,800
/van/apa/5505087614.html,"49.265083","-123.071219",$2150,2,1,958
/pml/apa/5521729202.html,"49.274000","-122.764900",$1450,1,1,635
/bnc/apa/5509451347.html,"49.252247","-122.902470",$1480,1,1,784
/van/apa/5521725223.html,"49.205012","-123.137680",$1300,1,1,800
/pml/apa/5479970655.html,"49.280482","-122.829017",$1700,2,2,920
/van/apa/5521708627.html,"49.245005","-123.025769",$1790,3,2,1100
/van/apa/5511940665.html,"49.263328","-123.127346",$1750,1,1,560
/rch/apa/5521693835.html,"49.173483","-123.134036",$1900,2,2,1090
/van/apa/5521701230.html,"49.258875","-123.133964",$2400,2,1.5,920
/rds/apa/5484369903.html,"49.184242","-122.845280",$1450,2,1.5,766
/van/apa/5517547930.html,"49.265788","-123.157554",$1325,1,1,500
/bnc/apa/5521695635.html,"49.207163","-122.903113",$875,1,1,600
/van/apa/5521695465.html,"49.289273","-123.125159",$3850,2,2,950
/nvn/apa/5521692621.html,"49.317643","-123.021285",$1200,1,1,820
/nvn/apa/5521692268.html,"49.374934","-123.276794",$2995,3,2,1350
/pml/apa/5521691687.html,,,$1200,2,1,1150
/rch/apa/5521682961.html,"49.171175","-123.144704",$1790,1,1,700
/van/apa/5521687512.html,"49.213280","-123.140430",$1250,2,1,750
/rch/apa/5521687077.html,"49.168641","-123.144486",$2290,2,2,900
/van/apa/5513656029.html,"49.270077","-123.108197",$1500,1,1,455
/van/apa/5521684418.html,"49.289990","-123.126792",$1795,1,1,530
/van/apa/5500236876.html,"49.277363","-123.120180",$2500,1,1,610
